comment_id;content;likes;dislikes;votes;avg;std;label;char-qty;word-qty;legibility-index
2227;KKKKKKK q idiotice...eu cursei engenharia mecanica e depois design grafico e digo o seguinte, não é preconceito, simplesmente mulheres tendem a escolher carreiras diferentes de homens. Me lembro que em mecanica só havia 1 mulher, em civil elas eram metade da classe e em arquitetura eram maioria. essa diferença de escolhas de carreiras tbm explica a maior parte das diferenças de ganhos salarias. Homens tbm escolhem carreiras com 90% de chances maiores de morte do que mulheres e vc não vê as feministas reclamando disso.;13.0;3.0;3;0.6666666666666666;0.5773502691896257;1;523;85;230.09
2865;A tendência é aumentar os crimes entre casais. quer só dar direito para um lado, jogando um contra  o outro não procurando a solução. Como pessoas dependentes químico tem que ser tratadas, a violência familiar devia ser tratada pelo ESTADO como doença cancerígena. O que faz o Estado agride ainda mais  o paciente pensando ser a solução.;0.0;0.0;3;0.3333333333333333;0.5773502691896257;0;337;59;230.29
785;As francesas são as melhores... Uhaa !!!;29.0;3.0;4;0.75;0.5;1;40;7;221.11
444;Eu tenho vergonha do presidente do Brasil. Um homem que não sabe do limites que o cargo impõe . ofende de forma gratuita . E essa é a educação que passou aos filhos .Essa será a diplomacia que terá seu igualmente mal educado filho? O que o senado irá querer para o Brasil avalizando isso? Parece que está claro quem são. Causam muita vergonha sim. ;60.0;32.0;3;0.0;0.0;0;348;66;229.79
1914;Generalização não, mas você já viu alguma noticia de mulher que afundou o cranio do marido, porque ele resolver fazer a barba, cortar ou pintar o cabelo? ;12.0;2.0;3;0.0;0.0;0;154;28;227.69
1401;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;7.0;113.0;5;0.4;0.5477225575051661;0;224;39;230.07
2534;Feminismo e Machismo... 2 grandes problemas da sociedade quando na verdade faltam homens e mulheres que honrem seus órgãos sexuais....;6.0;3.0;4;1.0;0.0;1;134;20;230.22
3246;MUITO TRISTE E UM PÉSSIMO EXEMPLO, QUEM SOU EU PARA JULGAR, MAS ACHO QUE NÃO DEVERIA TER SIDO ASSIM, UMA TRISTE HISTÓRIA, ACHO QUE TERIA SIDO MELHOR TER PERDOADO AINDA QUE SE SEPARASSE E BUSCAR UMA NOVA EXPERIÊNCIA SEM ESSE NEGÓCIO DE VÁRIOS.;9.0;0.0;3;1.0;0.0;1;242;43;230.27
3880;A última cartada do Robinho era invocar os bolsonaristas para devender sua imagem nas redes, nem isso funcionou direito. ;4.0;0.0;3;0.6666666666666666;0.5773502691896257;1;121;19;229.05
3876;Não, porque tu já tinha enfiado todas no teu lulu.;1.0;0.0;3;0.6666666666666666;0.5773502691896257;1;50;10;226.84
2695;Mais uma lei que não será cumprida. Homens agridem mulheres, que fazem boletim de ocorrência e fica por isso mesmo. Eu nunca fui agredida por homem nem pretendo ser. Tenho 34 anos e nunca me casei, nem pretendo, para não correr o risco de ser espancada por homem algum. ;;;3;0.3333333333333333;0.5773502691896257;0;270;50;228.81
2078;E as despesas que sua teve com a burrice desse covarde deveria ficar preso enquanto não pagar o último centavo das despesas e pagar a estadia na cadeia quer dizer quanto mais rápido ele ressarcir o sua mais barato fica pra ele;17.0;0.0;3;0.0;0.0;0;226;42;204.19
722;*falaciosa;1.0;0.0;4;0.25;0.5;0;10;1;163.22
3861;Estupro superveniente: Quando a moça se arrepende depois do ato consumado. ;0.0;0.0;3;1.0;0.0;1;75;11;227.87
2474;BELEZA, MAS TEM QUE MOSTRAR OS PEITINHOS.;17.0;13.0;4;1.0;0.0;1;41;7;221.11
2288;Qual a explicação das feministas? eu hein.... as mulheres são livres pra escolher o curso que querem fazer.. e os requisitos não levam em consideração gênero.. se não fazem é porque não querem... preferem outras.;3.0;1.0;3;1.0;0.0;1;212;35;228.41
199; O TAL DE MACRON VEM QUERER MANDAR NO BRASIL... AGORA AGUENTA ...COMEÇOU SE EMVOLVER COM COM A NOSSA SOBERANIA ... E GANHOU UM RAPA KKKK;5.0;5.0;3;0.6666666666666666;0.5773502691896257;1;136;26;228.96
369;BRUX4 ! BRUXA ! BRUXA !!!!!!!!!!!!;0.0;3.0;3;0.6666666666666666;0.5773502691896257;1;34;6;204.5
3632;PASSARINHO QUE DORME COM MORCEGO ACABA DORMINDO DE CABEÇA PARA BAIXO. PRECISAVAM EXPLICAR ISSO PRA INOCENTE CACHACEIRA;0.0;0.0;3;1.0;0.0;1;118;17;230.25
2010;Chama a Delegada do Caso da Emilly, ela sim é eficiente.;8.0;3.0;3;0.0;0.0;0;56;11;227.87
1142;o CR7 vende 2 milhões de blusa do Real Madrid Por anoO Rodrigo Pimpão 2 milA Marta vendeu 3,5 milRodrigo Pimpão e marta merecem ter o mesmo salário de CR7?;10.0;4.0;3;0.3333333333333333;0.5773502691896257;0;155;30;227.97
740;Beleza e fundamental! Então sorriam quando forem paqueradas ..;5.0;6.0;3;1.0;0.0;1;62;9;225.47
2166;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk patinha quebrada;13.0;14.0;3;0.6666666666666666;0.5773502691896257;1;67;3;217.59
2986;O homem que pratica esse tipo de feminicídio está querendo mais é mostrar que se considera vítima de uma violência,. Aos seus olhos, o término da relação contra a sua vontade é uma injustiça, é algo que ele não merece.;0.0;0.0;3;0.3333333333333333;0.5773502691896257;0;218;40;230.22
230;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;7.0;23.0;5;0.6;0.5477225575051661;1;76;12;223.62
1663;O coitado tem que usar óculos!!! ;76.0;8.0;4;1.0;0.0;1;33;7;217.59
78;Mun rá !!!  Caverna do Dragão;1.0;0.0;3;0.6666666666666666;0.5773502691896257;1;29;7;217.59
3865;Mimimimimimimimimi;1.0;0.0;3;1.0;0.0;1;18;1;163.22
4029;Boa noite! Ainda vai haver uma reviravolta neste caso. o culpado pelo o estrupo tem que ser punido. não a vitima. Aqui tem vários comentários de pessoas condenando a mulher. e defendendo o estuprador???  gente nojenta. A justiça tem que prevalecer a favor dessa mulher, que fui vitima de estrupo. .;2.0;0.0;4;0.0;0.0;0;298;50;226.84
1998;Tem que ser muito tr.oux,a pra querer dar lição de moral em troll kkkkkk;2.0;1.0;3;0.3333333333333333;0.5773502691896257;0;72;14;225.97
4169;"Quem se lembra do filme ""Exterminador do Futuro"" onde a Skynet, rede mundial cria robos para exterminar a raça humana?Hoje temos a Internet, muito mais experta, pois nem precisou criar robos para destruir a humanidade. Os proprios humanos, usando a internet atraves das fakenews, irão se destruir uns aos outros";4.0;0.0;3;0.0;0.0;0;311;50;228.96
1451;já doou o dízimo pro pastor esse mês?;12.0;8.0;5;0.0;0.0;0;37;8;230.14
2816;Vide o que Silvio Santos faz todo domingo durante seu programa. E todos e todas aplaudem e dizem: ele pode, ele é o Silvio, ele sempre fez isso, ele é um ícone da TV brasileira, ele só estava brincando e o pior, elas não se importam. Bom, as que são assediadas o tempo todo e que trabalham para ele talvez não se importem justamente por precisar do emprego, é o poder econômico falando mais alto. Já as coleguinhas do auditório e de casa, realmente não sou capaz nem de supor porque elas não se incomodam, quem souber me fale. Não sei se a autora do artigo acima já se pronunciou sobre isso, mas seria interessante que, se não o fez, fizesse, e se já o fez, fizesse novamente.;1.0;0.0;4;0.75;0.5;1;676;128;229.44
2881;hahahahahaha os homens se sentindo oprimidos? na verdade, esse tipo de homem precisa tratar a masculinidade frágil que tem...pobrezinhos dos homens, oprimidos pelo feminismo..rsrsrsrs;1.0;0.0;3;0.3333333333333333;0.5773502691896257;0;183;24;223.62
2007;Don't feed the troll;0.0;1.0;3;0.3333333333333333;0.5773502691896257;0;20;4;223.62
852;Uma senhora sensata.;13.0;5.0;3;0.3333333333333333;0.5773502691896257;0;20;3;217.59
2199;Jobs.... disse tudo!!!!!;5.0;1.0;4;0.5;0.5773502691896257;-1;24;3;190.91
1927;Infeluz;2.0;0.0;3;0.0;0.0;0;7;1;163.22
611;-----------Feminismo = Lesbianismo = Pedofilia  ------Tudo começa com abraços , beijinhos depois as Tias estão passando a mão nas partes da menininhas. -------------Menininhas acha aquilo gostoso. ---As tias pedem pra guardar segredo. -----------Pronto nasce mais uma criança lésbica.;32.0;126.0;3;1.0;0.0;1;284;39;229.99
2354;Pelo jeito, já conseguiram.;3.0;1.0;3;0.6666666666666666;0.5773502691896257;1;27;4;204.5
1246;Ela é um grande e emplo pras mulheres, nao teve filhos,  nao se casou (era amasiada do sartre), tinha relacionamentos com homense mulheres , enfim um exemplo a se seguir.;14.0;18.0;4;0.0;0.0;0;170;31;228.65
2175;malvado! tomara que as havaianas dele quebre as tiras no meio da rua num dia de sol quente e ele tenha que ir pra casa a pé. ;8.0;2.0;4;0.0;0.0;0;125;28;230.3
1852;Concordo com o q disse, mas a proposito, indico um corretor ortografico .;8.0;13.0;4;0.0;0.0;0;73;13;224.91
3879;Foi o jogador que usou bolsonaro para, de alguma forma, se defender das acusações de estupro, possivelmente porque o presidente defende este tipo de mau caráter o tempo todo.;0.0;0.0;4;0.0;0.0;0;174;29;229.81
713;Oficina de participantes do BBB 25.;;;3;0.6666666666666666;0.5773502691896257;1;35;6;228.65
1693;o cara e gentil com a feiosa e ela agora quer vantagens;54.0;4.0;4;1.0;0.0;1;55;12;229.6
448;Salve Zira!;0.0;0.0;4;0.0;0.0;0;11;2;204.5
1205;Mulher adora um homem que não presta e aí... Apanha mesmo!!! Escolham homens que gostam de mulheres, que respeitam!! Basta ver pelos livros e filmes que são sucessos entre o publico feminino: 50 tons de porrada!! Para!!! A melhor coisa do mundo para um homem é ter ao seu lado uma mulher, esposa, mãe, cheirosa, bem humorada, companheira e apaixonada... Esta será eternamente feliz!;13.0;7.0;4;1.0;0.0;1;382;64;226.65
701;Centro de doutrinação das feministas. Mãe e Pai, não coloquem suas filhas nesse acampamento se não quiseram uma feminista conta a família em casa. ;8.0;19.0;3;0.6666666666666666;0.5773502691896257;1;147;25;228.65
4000;Deveriam se preocupar com a chamada presunção de inocencia - pq a hora que for com algum conhecido é assim que o pano é sempre passado por esses ai que estao na lacracao. Ah, ela é vitima, chorou, foi acuada, queriam o advogado de defesa a santificasse tb, etc etc etc. Mas e as provas? Exames deram negativo contradizendo a versao dela. Testemunhas contrariam ela. Ah, mas basta ela dizer que nao queria. OK. Mas ela afirmou que nao se lembrava de nada, que foi dopada - agora lembrou q disse q nao queria? ai fica complicado, nao é o acusado q tem provar que é inocente.;1.0;0.0;3;1.0;0.0;1;572;107;229.01
1092;VERDADE...MAS TEM QUE TER ELEGÂNCIA...E É ISSO QUE ESTÁ FALTANDO.;10.0;0.0;4;0.5;0.5773502691896257;-1;65;10;220.07
2757;Maravilha,  o que as monstrengas fe.minazis irão dizer agora ?;;;4;1.0;0.0;1;62;11;220.07
3956;Se ele for preso não vai passar de 1 ano, vamos ver o desenrolar dessa história desses moleques covardes!;6.0;0.0;3;0.0;0.0;0;105;19;230.29
3820;As feministas vão pedir pra soltar, só pra não concordar com a Damares.;2.0;0.0;3;1.0;0.0;1;71;13;229.22
3082;Por vingança,  fez pior que o traidor e perdeu a moral...Que vexame.;1.0;0.0;3;0.6666666666666666;0.5773502691896257;1;68;13;223.62
863;Estou pasmo!! Pensei que não existissem mais mulheres inteligentes nesse mundo!! Incrível!! Parabéns nobre, sensata e inteligente Catherine e demais mulheres do manifesto!!;18.0;2.0;3;0.6666666666666666;0.5773502691896257;1;172;23;225.77
2688;O homem terá o direito constitucional de ampla defesa e julgamento prévio ou bastará a palavra da mulher para arrancarem o dinheiro dele?;;;5;0.8;0.4472135954999579;1;137;23;221.81
3654;defendendo jack né, seu coisa ruim;1.0;0.0;3;0.3333333333333333;0.5773502691896257;0;34;6;217.59
4168;E você aqui, dando ibope...;1.0;0.0;3;0.3333333333333333;0.5773502691896257;0;27;5;212.46
1886;Melhor e mais correto comentário que já ví até hoje!As leis ajudam, mas jamais vão sanar esses problemas de machismo.Ainda estamos em evolução!;4.0;3.0;3;0.6666666666666666;0.5773502691896257;1;143;23;228.29
289;Neivo do Céu!;7.0;0.0;3;0.3333333333333333;0.5773502691896257;0;13;3;217.59
3000;A violência não se justifica em nenhum caso! Mas pra ajudar a explicar, busque o que a mulher fez (ou anda fazendo) pro cara perder a cabeça e a razão. Essa Lei Maria da Penha virou um tipo de salvo conduto pra mulher esculachar o cara. Sabia que medida protetiva só existe pra mulher? O cara não tem esse direito, de pedir protecao judicial, num relacionamento abusivo. Aí fica na lei da ação e reação. Agressão e defesa.;1.0;0.0;3;1.0;0.0;1;422;78;230.07
2450;Há 50 anos as mulheres não sofriam as violências que sofrem hoje, eram muito mais respeitadas, se casavam, tinham filhos e construiam uma família . Por favor favor não diga besteiras, se você tem avós pergunte para eles.;15.0;20.0;3;0.6666666666666666;0.5773502691896257;1;220;38;229.05
1400;O que essas feministas (= desejo enrrustido de ser macho) pensam não necessariamente reflete aquilo que a maioria das mulheres pensam;;;4;0.75;0.5;1;133;21;223.49
2762;"Governo ou Maria? Vai encarar? Quem vencerá? Fugiram de todos debates c/Maria? Problema do Brasil é fiscal ou econômico? Previdência ou Sistema da Dívida c/ bancos s/ auditoria c/ participação da sociedade? Debate Já: GovernoXMariaFattorelli? Corajoso Juiz mandou Congres fazer Auditoria da Dívida como manda CF? Congr em 30 anos ainda não fez conforme manda art26 ADCT CF? Tribunal derrubou liminar? ÚNICA SOLUÇÃO: ""Auditoria Cidadã da Dívida! Fim da Reeleição no mesmo cargo ou noutro diferente! e Fim do Cargo de Livre Nomeação!""";;;3;0.0;0.0;0;532;83;228.55
3852;Porque não há prova de que elas tenham ocorrido.;1.0;0.0;4;0.25;0.5;0;48;9;230.3
1462;Eu adoro mulher na cama não tem coisa melho;8.0;32.0;3;1.0;0.0;1;43;9;230.3
627;Sempre querendo ser o centro das atenções, não é mesmo? ;0.0;0.0;3;0.6666666666666666;0.5773502691896257;1;56;11;220.07
376;Mais feia que bater na mãe por causa de mistura! ;7.0;4.0;4;0.75;0.5;1;49;11;226.84
4024;Imaginem quantas pessoas esse cara já humilhou durante nas audiências que ele participou?;7.0;0.0;3;0.6666666666666666;0.5773502691896257;1;89;13;229.13
147;O cara é muito grosseiro, estúpido, deselegante, não condiz com o cargo que ocupa, vergonha para o país.;64.0;57.0;3;0.0;0.0;0;104;18;221.68
2963;Sei que isto que vou dizer não  justifica estes crimes, e nem concordo com a prática de nenhum tipo de agressão  às  mulheres.  Mas pergunto: quantas Najila da vida  nao existem por aí,  pintando e bordando com os homens, e lhes criando os mais diversos tipos de problemas na vida, se prevalendo dessas leis ?!;2.0;0.0;4;1.0;0.0;1;310;61;230.3
2067;Rosana , eu até que entendo e aceito a misandria feminazista , é muita covardia bater em mulher e a violência doméstica tem que acabar, mas por outro lado tem muita família sendo destruída e homens sendo subjugados pela lei Maria da Penha por causa de trastes c.o..mo esta criatura que quebrou a cabeça da mulher .;18.0;14.0;5;0.6;0.5477225575051661;1;314;57;230.29
2711;O cara bate o carro, todos lisos não tem seguro, uma conta de 3 mil reais o cara passa anos e não paga só quando o juiz manda penhorar o calhambeque dele aí ele paga.....imagine o zé da esquina bate na mulher 7 dias de internação a conta sai por 40 mil reais aí onde ele vai arranjar essa grana pra pagar e não tem casa, carro nada para penhorar.....vai morrer na cadeia e não paga.;;;3;1.0;0.0;1;382;76;229.3
1941;Cheira a Hoax... ;1.0;0.0;3;0.3333333333333333;0.5773502691896257;0;17;4;190.91
3019;"O que atrai ela é outra mulher. O que é considerado ""masculino"" e ""feminino"", nesse caso, são padrões.";0.0;0.0;3;0.3333333333333333;0.5773502691896257;0;102;18;225.47
1470;"Não é o que ""as mulheres pensam"" e sim o que ELA PENSA. Mídia querendo generalizar o pensamento de minorias.";163.0;89.0;3;1.0;0.0;1;108;20;230.22
989;Concordo com elas, realmente estupro é uma coisa e cortejar é algo totalmente diferente. Se continuar do jeito que está, que vai acabará de vez o romantismo. E ainda tem aquelas que se entregam (se vendem), e quando se tornam conhecidas dizem que foi estupro. ;19.0;2.0;4;1.0;0.0;1;260;46;229.15
2278;Gabriela..  dê a seu filho uma boneca pra brincar então... barbie  kkkkkk;8.0;6.0;3;1.0;0.0;1;73;14;223.62
3676;Pode um sujeito de 40 anos ter relação sexual com uma menina de treze anos?Isso aconteceu no Brasil e todos acharam normal, inclusive a emissora que tanto combate isso. Sabe porque? Porque é um dos queridinhos dessa imprensa hipócrita do politicamente correto;4.0;0.0;3;0.6666666666666666;0.5773502691896257;1;259;42;230.24
3720;O caso do Neymar foi bem diferente do Robinho. Com o Neymar, a  santa mocinha  que disse ter sido estuprada, viajou do Brasil para se encontrar com o jogador em um motel francês, fez um monte de acusações, mas, nada provou. Ainda disse que seu laptop tinha sido roubado com as provas, o que é meio estranho. Já no caso Robinho, ele próprio se condenou em conversa telefônica com um amigo interceptada pela polícia italiana.  ;4.0;0.0;3;1.0;0.0;1;425;75;228.96
1159;Claro, depois de uns 6 filmes ganhando mais fica facil esbravejar com a conta cheia. Acabou de protagonizar nos Vingadores, será que ganhou menos?rsrsrsrsrsrs;28.0;7.0;3;1.0;0.0;1;158;24;226.34
2117;QUE CARA COVARDE. ELA DEVE SE SEPARAR DESSE CARA, POIS ELE É PROBLEMÁTICO;11.0;2.0;3;0.0;0.0;0;73;13;224.91
642;Feminismo é muito diferente de sexismo, pelo que eu saiba o machismo é sexista. Aprenda a ler antes de publicar tanta idiotice;3.0;0.0;3;0.0;0.0;0;126;22;229.86
3672;"Todo estuprador tem seu discurso pronto, caso seja pego ..., ""---ela tava bêbada, --------- estava pedindo,--- estava querendo, --- tava de vestido curto, etc, etc... Mas quando entram no presídio para cumprir pena, eles falam fininho!!!";1.0;0.0;3;1.0;0.0;1;237;36;221.68
3056;isso não interessa, feminismo e machismo são tudo piada pronta.;1.0;0.0;4;1.0;0.0;1;63;10;226.84
2698; Tarefa as vezes impossível. e tem também um dispositivo que diz que por omissão vc também será condenado. Isso equivale a dizer que se sua mulher pular em uma fogueira, vc deverá pular junto e salvar ela. Ou seja em palavras bem curta e grossa: O HOMEM DEVERÁ DAR SUA VIDA PELA VIDA DA MULHER! Tem algo estranho nessas leis. ;;;3;0.6666666666666666;0.5773502691896257;1;326;62;230.27
725;O Nível do Tal feminismo ,está perturbando até as mulheres.;60.0;7.0;4;1.0;0.0;1;59;10;226.84
3117;Cada um é livre pra usar a coisa como quer. Complicado julgar as pessoas;2.0;0.0;3;0.0;0.0;0;72;14;229.64
832;"No fundo, no fundo, toda mulher gosta de ser ""cantada"".  A babaquice é que qualquer flerte, qualquer palavra mais ousada ou um gesto mais direto, tudo passou a ser assédio sexual.  E inclusive há mulheres que se rebelam, mas se forem buscar os anos passados, vão chegar à conclusão que só estão entre os vivos graças a um assédio... ";2.0;0.0;4;1.0;0.0;1;333;62;228.51
1784;Semelhante atrai semelhante, sefodeai;6.0;51.0;5;1.0;0.0;1;37;4;204.5
1001;Essa mulher merece um Oscar. Deve-se acabar também com o vitimismo brasileiro, essa mania que tudo é racismo, etc.;14.0;4.0;3;0.6666666666666666;0.5773502691896257;1;114;19;226.2
3847;Não estar preso só porque é branco se fosse negro já estava mofando na cadeia.;2.0;0.0;3;0.3333333333333333;0.5773502691896257;0;78;15;227.97
1469;curto a Jout Jout. Os vídeos sao muito legais. ;62.0;11.0;3;0.0;0.0;0;47;10;217.59
2656;"Ela ""apenas"" encostou nele e ele a assassinou! Por isso nunca entrei, não entro nem nunca entrarei num bar! Justiça de bar da nisso!";;;3;0.0;0.0;0;132;24;228.65
2024;escolham melhor! escolhem o primeiro saradinho, com dinheirinho, bonitinho que veem na frente. As vezes da nisso! Favor não generalizem nós homens, respeitem os homens de bem!;24.0;7.0;3;1.0;0.0;1;175;27;222.99
2242; a quantidade de homens inocentes assassinados todos os anos é infinitamente superior a de mulheres e ninguem vê homens reclamando disso...as pessoas tem q entender q as leis existem para manter a ordem, não para defender um grupo especifico...se vc qr alguma coisa, vá a luta e conquiste por si mesmo(a)...ops, mesma(o);7.0;1.0;4;0.75;0.5;1;320;53;229.91
3645;"Há pessoas que precisamos desenhar para que possam entender.Quando digo ""várias e várias instãncias da justiça no Brasil"" é porque no caso de pessoas que possuem dinheiro para pagar escritórios de adEvogacia caríssimos mas que estão ligados à ministros do stf e portanto a certeza de empurrar com a barriga decisões tomadas em segunda instãncia é fato no Brasil. Exemplos lula e andré do rap";1.0;0.0;3;0.0;0.0;0;391;65;222.94
1305;Meu maior saber é saber que nada sei, eu só queria entender porque do nome Deus   que é uma palavra masculina já que VC é tão sábio.;0.0;1.0;3;0.3333333333333333;0.5773502691896257;0;132;29;228.87
2679;Ele está errado, mas ai quem partiu pra agressão foi ela. Algumas mulheres  acham q tem força pra competir com homem e dá uma de louca. ;;;5;1.0;0.0;1;136;28;229.22
2699;Muito estranho. São leis completamente injustas e desiguais, feitas sem pensar nas consequências. que considera todo homem culpado só por ser homem. Sem falar que todo fórum no Brasil está aparelhado. Só tem mulheres trabalhando. Já precisou ir em um fórum? Vai lá pra ver e peça um documento que possa e inocentar ou ajudar vc em um processo contra uma mulher. Tente e depois me diga.;;;3;1.0;0.0;1;385;67;229.91
3192;E onde ela falou que quer outro relacionamento sufocante ?;;;3;0.3333333333333333;0.5773502691896257;0;58;10;230.22
1297;Quanta babaquice. A resposta era tão óbvia quanto a morte para todos. Se as feministas acreditam mesmo que terão vantagem com esse tipo de pergunta, os machistas devem estar comemorando, tendo que concorrer com pessoas de nível morto. Na verdade, nas universidades, só encontramos feministas naqueles cursos que ninguém quer. ;2.0;4.0;5;1.0;0.0;1;326;51;227.97
3710;*deliberadamente ou sem receber nada em troca;0.0;0.0;3;0.0;0.0;0;45;7;229.64
1869;Matéria sensacionalista, acho que isso não foi o motivo, bem ela estava se arrumando pra sair pra festa e inventaram essa ideia aí ;5.0;4.0;4;0.75;0.5;1;131;24;230.02
2050;Nao aprecia o sexo feminino, joga no outro time.;2.0;0.0;3;0.6666666666666666;0.5773502691896257;1;48;9;225.47
1293;o feminismo surgiu no mesmo ano em que foi inventada a direção hidráulica... k k k k k k k k;4.0;3.0;5;0.6;0.5477225575051661;1;92;21;230.12
2312;Mulheres, voltem pra cozinha...Os MI MI MI PIIIIIRAAAA......haaaaaaaaaaaaaaaaa;;;3;1.0;0.0;1;78;8;204.5
2133;fetiche por bruxas.;5.0;1.0;5;0.6;0.5477225575051661;1;19;3;217.59
3079;maravilhosa!!!;0.0;0.0;3;0.0;0.0;0;14;1;163.22
158;É a Brigitte Bardot depois de vários resfriados, cólera, ebola e muitas noitadas na farra se drogando.;27.0;12.0;3;1.0;0.0;1;102;17;228.15
3269;Vai Corinthians !;0.0;0.0;3;0.0;0.0;0;17;3;217.59
4115;Cuidado Marwa este seu gesto com os d3dos pode ser interpretado pela Globo como sendo da supremacia branca;5.0;0.0;3;0.0;0.0;0;106;18;225.87
2943;A dor da perda, ou frustração não é uma questão cultural é algo inerente a todo ser humano. Alguns possuem resiliência mental e conseguem retornar a normalidade, já outros simplesmente não conseguem. Trata-se de um problema de ordem psíquica e que precisa ser estudado. Quando a pessoa fica obcecada , não há exemplo de lei que a impeça.;2.0;0.0;3;0.0;0.0;0;337;58;230.21
3796;temos outros exemplos futebolístico ,tapamos o sol com a peneira e vez em quando crucificamos alguém , não temos educação más damos exemplos.;1.0;0.0;3;0.6666666666666666;0.5773502691896257;1;141;23;230.02
1588;Bem, talvez a moça seja preparada para apresentar programas infantis. Não haverá esse tipo de problema.Também acho que hoje em dia dizer que alguém é bonita é muito complicado, pois tudo agora é assédio.;15.0;3.0;3;1.0;0.0;1;203;34;229.49
1783;''Após a denúncia, uma medida protetiva contra o suspeito foi expedida na quarta-feira''. Há tá, agora ela tá salva, ainda bem que tem essa medida aí, pra proteger as mulheres.;12.0;2.0;3;0.0;0.0;0;176;30;226.84
2939;Sandra, não há mais tempo de discutir o básico... Homens NÃO são contemplados pela Maria da Penha. Nem mesmo as delegacias de mulheres podem aceitar queixas que vitimizem o homem. Por favor, vai...;0.0;0.0;4;0.75;0.5;1;197;33;227.87
2305;Não sei em relação a engenharia, mas a menina que disse sofrer preconceito no curso de edificações é mentira eu fiz esse curso e na minha sala a maioria era mulheres, depois fiz arquitetura e urbanismo no fim do curso tinha 22 mulheres na sala e 3 meninos. Pergunta que não quer calar, será que esses dados são confiáveis ? Afinal parece que essa reportagem levou em consideração dados de outros países. ;33.0;0.0;5;0.4;0.5477225575051661;0;404;73;230.17
1180;Me assustava quando ouvia que crianças no Japão , Coréia, Cingapura sabem mais de física e matemática do que nossos universitários. Agora entendo o porquê.;61.0;5.0;4;0.25;0.5;0;155;25;228.96
385;Constrangedor para ambas as Damas. Que barraco dos caras, vergonha para brasileiros e franceses.;19.0;20.0;3;0.0;0.0;0;96;14;225.97
2375;Suas lutas e vitórias devem ser aplaudidas de pé por todos nos, pois além de enfrentarem preconceitos e machismo, têm um pesado fardo para carregarem durante suas vidas profissional e familiar.  Por que seus dias são todos, hoje apenas as homenageamos.;3.0;1.0;3;0.0;0.0;0;252;42;230.19
4262;Eleitores do PT e Bozo X pessoas inteligentes, apenas melhorando.;5.0;0.0;3;0.0;0.0;0;65;10;226.84
1631;Depende de quanta fama você tem... ;17.0;5.0;3;0.6666666666666666;0.5773502691896257;1;35;7;217.59
2120;Kkkkkkkkkk;8.0;42.0;5;0.6;0.5477225575051661;1;10;1;163.22
2163;"tão falando que ela é igualzinha a ""tai quebra barraco"" sim vai voltar a ser ""linda"".";3.0;4.0;4;1.0;0.0;1;85;16;227.31
606;hahahahahahaha quanta imbecilidade! não dá nem pra ficar ofendida;19.0;3.0;3;0.3333333333333333;0.5773502691896257;0;65;9;225.47
1667;"Ahhh tá e vão fazer o que agora ?? Vão parar de ver os filmes dele .. vão dar um gelo nele ?? ""Ah na hora não soube o que fazer"" se estava se sentindo assediada .. simples levantasse e falasse com algum responsável  eu hei !! E agora vem de drama que é a santa madre te reza e que está tristíssima  ah oww fala sério !!";152.0;14.0;3;1.0;0.0;1;319;70;229.87
3669;Fdffddffdfdceito)...;0.0;0.0;3;0.6666666666666666;0.5773502691896257;1;20;1;163.22
308;tem criatura que nem mãe tem, só de vergonha de mostrar.....;0.0;0.0;3;1.0;0.0;1;60;11;227.87
2852;E vice-versa.;1.0;0.0;5;0.4;0.5477225575051661;0;13;2;204.5
614;Lésbicas disfarçadas de educadoras! Só isso!;39.0;46.0;3;1.0;0.0;1;44;6;217.59
1607;Ela quis foi aparecer,tomara que nenhuma estrela de entrevista a ela!;28.0;0.0;3;1.0;0.0;1;69;11;227.87
966;ESSE DENUNCISMO , VEM DAQUELAS QUE NÃO DESPERTA MAIS ATENÇÃO E ENTÃO QUERENDO HOLOFOTE E ATENÇÃO ,DENUNCIA COISAS DE 10,20,30,40 ANOS ATRAS ,,NÃO ME TOQUE NÃO ME RELE.......;15.0;1.0;4;1.0;0.0;1;173;28;223.62
2712;"Isto é bom porque ele vai pensar duas vezes antes de jogar sobre as mulheres suas frustrações,  as vezes até por ter dúvidas sobre sua própria masculinidade. Têm  muitos homens q batem em mulheres simplesmente por não   ""sem saírem  do armário"" e ficam com inveja do sexo feminino. ";;;3;0.0;0.0;0;282;54;229.6
1055;Ah vá;1.0;1.0;3;0.3333333333333333;0.5773502691896257;0;5;2;204.5
3929;Pq tela azul? Ela disse uma vdd e é um momento raro de lucidez desse governo patético. Inclusive ela pode ser fritada pelo Bolsonaro por ter dito isso, quer apostar? Lugar de estuprador é debaixo da terra!;3.0;0.0;3;0.0;0.0;0;205;37;229.89
3823;Essa ministra ainda tâ em liberdade depois de ameaçar de perseguição os governadores? Achei q a justiça ja tinha resolvido isso!!!;0.0;0.0;3;0.6666666666666666;0.5773502691896257;1;130;21;230.12
